# t,f_exact,f_approx,error
8.7000000000000011,6002.9122172610286725,5805.2437780692107481,197.6684391918179244
8.8000000000000007,6634.2440062778896390,6413.2879285797107514,220.9560776981788877
8.9000000000000004,7331.9735391559952404,7085.0189289632071450,246.9546101927880954
9.0000000000000000,8103.0839275753842230,7827.1073718787029065,275.9765556966813165
9.0999999999999996,8955.2927034825079318,8646.9225312123489857,308.3701722701589460
9.2000000000000011,9897.1290587439270894,9552.6055423002653697,344.5235164436617197
9.3000000000000007,10938.0192081651912304,10553.1502470846880897,384.8689610805031407
9.4000000000000004,12088.3807302169880131,11658.4925070323770342,429.8882231846109789
9.5000000000000000,13359.7268296618731256,12879.6088707329981844,480.1179589288749412
9.6000000000000014,14764.7815655772938044,14228.6255759913292422,536.1559895859645621
9.7000000000000011,16317.6071980154501944,15718.9389688533792651,598.6682291620709293
9.8000000000000007,18033.7449278285239416,17365.3485353818177828,668.3963924467061588
9.9000000000000004,19930.3704382302967133,19184.2038672464223055,746.1665709838744078
